rep_id,month,segment,trained,quota_attainment,revenue,quota,ramp_days
8932,2,SMB,0,0.213,42592.35,200000,153
8933,2,SMB,0,0.2417,48339.82,200000,142
8934,2,SMB,0,0.2621,52420.99,200000,167
8935,2,SMB,0,0.2504,50085.83,200000,173
8936,2,SMB,0,0.2599,51982.03,200000,176
8937,2,SMB,0,0.296,59205.98,200000,217
8938,2,SMB,0,0.3615,72297.87,200000,179
8939,2,SMB,0,0.2952,59035.14,200000,240
8940,2,SMB,0,0.2561,51217.25,200000,220
8941,2,SMB,0,0.32,64008.88,200000,164
8942,2,SMB,0,0.2885,57705.4,200000,117
8943,2,SMB,0,0.1726,34529.61,200000,240
8944,2,SMB,0,0.3291,65825.71,200000,164
8945,2,SMB,0,0.2093,41853.29,200000,203
8946,2,SMB,0,0.2813,56261.57,200000,152
8947,2,SMB,0,0.2249,44989.75,200000,225
8948,2,SMB,0,0.2117,42348.02,200000,201
8949,2,SMB,0,0.2573,51464.59,200000,139
8950,2,SMB,0,0.1684,33681.99,200000,111
8951,2,SMB,0,0.2362,47239.94,200000,180
8952,2,SMB,0,0.2875,57507.87,200000,189
8953,2,SMB,0,0.2837,56739.5,200000,198
8954,2,SMB,0,0.1868,37364.86,200000,149
8955,2,SMB,0,0.3208,64166.74,200000,153
8956,2,SMB,0,0.4006,80125.17,200000,113
8957,2,SMB,0,0.3561,71224.18,200000,156
8958,2,SMB,0,0.2596,51913.59,200000,121
8959,2,SMB,0,0.2439,48785.51,200000,151
8960,2,SMB,0,0.2259,45175.4,200000,184
8961,2,SMB,0,0.3552,71037.56,200000,184
8962,2,SMB,0,0.2504,50075.46,200000,152
8963,2,SMB,0,0.2351,47027.72,200000,182
8964,2,SMB,0,0.3031,60616.32,200000,221
8965,2,SMB,0,0.326,65200.77,200000,165
8966,2,SMB,0,0.3266,65324.11,200000,133
8967,2,SMB,0,0.216,43209.51,200000,199
8968,2,SMB,0,0.2883,57669.45,200000,208
8969,2,SMB,0,0.3447,68938.89,200000,151
8970,2,SMB,0,0.2754,55071.27,200000,151
8971,2,SMB,0,0.3033,60665.97,200000,110
8972,2,SMB,0,0.283,56600.09,200000,159
8973,2,SMB,0,0.2643,52853.9,200000,144
8974,2,SMB,0,0.3046,60926.45,200000,125
8975,2,SMB,0,0.3149,62984.54,200000,162
8976,2,SMB,0,0.3323,66465.6,200000,173
8977,2,SMB,0,0.269,53801.5,200000,167
8978,2,SMB,0,0.2757,55133.63,200000,163
8979,2,SMB,0,0.2392,47842.09,200000,222
8980,2,SMB,0,0.3436,68720.62,200000,183
8981,2,SMB,0,0.2464,49271.48,200000,194
8982,2,SMB,0,0.2575,51502.04,200000,231
8983,2,SMB,0,0.2691,53816.31,200000,205
8984,2,SMB,0,0.282,56392.14,200000,165
8985,2,SMB,0,0.2164,43270.05,200000,114
8986,2,SMB,0,0.2986,59723.98,200000,162
8987,2,SMB,0,0.2845,56905.0,200000,220
8988,2,SMB,0,0.2728,54562.64,200000,205
8989,2,SMB,0,0.2898,57956.46,200000,162
8990,2,SMB,0,0.2682,53647.77,200000,171
8991,2,SMB,0,0.2012,40244.66,200000,178
8992,2,SMB,0,0.3265,65298.73,200000,154
8993,2,SMB,0,0.2051,41012.25,200000,156
8994,2,SMB,0,0.2334,46681.03,200000,153
8995,2,SMB,0,0.3246,64928.16,200000,189
8996,2,SMB,0,0.214,42793.11,200000,140
8997,2,SMB,0,0.2559,51179.8,200000,220
8998,2,SMB,0,0.3566,71317.64,200000,173
8999,2,SMB,0,0.2822,56449.32,200000,138
9000,2,SMB,0,0.1997,39946.55,200000,206
9001,2,SMB,0,0.2989,59782.56,200000,222
9002,2,SMB,0,0.2826,56522.02,200000,240
9003,2,SMB,0,0.2695,53907.84,200000,217
9004,2,SMB,0,0.18,35991.34,200000,145
9005,2,SMB,0,0.3312,66246.49,200000,180
9006,2,SMB,0,0.3453,69061.08,200000,240
9007,2,SMB,0,0.2746,54917.43,200000,149
9008,2,SMB,0,0.2489,49775.33,200000,133
9009,2,SMB,0,0.2982,59648.34,200000,161
9010,2,SMB,0,0.3038,60765.48,200000,141
9011,2,SMB,0,0.3046,60910.57,200000,154
9012,2,SMB,0,0.2755,55094.86,200000,152
9013,2,SMB,0,0.2925,58494.5,200000,196
9014,2,SMB,0,0.3163,63254.3,200000,132
9015,2,SMB,0,0.3913,78266.47,200000,178
9016,2,SMB,0,0.2967,59342.46,200000,149
9017,2,SMB,0,0.2758,55158.11,200000,191
9018,2,SMB,0,0.1946,38917.11,200000,195
9019,2,SMB,0,0.1977,39543.86,200000,202
9020,2,SMB,0,0.2717,54334.16,200000,202
9021,2,SMB,0,0.2707,54145.18,200000,154
9022,2,SMB,0,0.225,45003.21,200000,173
9023,2,SMB,0,0.2163,43251.4,200000,221
9024,2,SMB,0,0.2965,59305.67,200000,188
9025,2,SMB,0,0.2383,47652.22,200000,202
9026,2,SMB,0,0.2432,48644.09,200000,135
9027,2,SMB,0,0.2156,43117.97,200000,204
9028,2,SMB,0,0.2492,49838.46,200000,113
9029,2,SMB,0,0.2653,53053.6,200000,125
9030,2,SMB,0,0.2757,55145.14,200000,145
9031,2,SMB,0,0.2791,55814.32,200000,187
9032,2,SMB,0,0.2471,49417.82,200000,193
9033,2,SMB,0,0.1915,38305.75,200000,147
9034,2,SMB,0,0.2352,47041.75,200000,112
9035,2,SMB,0,0.2411,48214.21,200000,204
9036,2,SMB,0,0.3162,63244.19,200000,192
9037,2,SMB,0,0.2632,52635.19,200000,187
9038,2,SMB,0,0.282,56400.84,200000,235
9039,2,SMB,0,0.3361,67211.91,200000,178
9040,2,SMB,0,0.2697,53947.06,200000,142
9041,2,SMB,0,0.2634,52680.1,200000,216
9042,2,SMB,0,0.275,54992.45,200000,160
9043,2,SMB,0,0.274,54806.41,200000,170
9044,2,SMB,0,0.2245,44908.84,200000,156
9045,2,SMB,0,0.3,60005.66,200000,147
9046,2,SMB,0,0.2779,55573.76,200000,160
9047,2,SMB,0,0.2239,44773.56,200000,222
9048,2,SMB,0,0.2702,54047.67,200000,139
9049,2,SMB,0,0.1766,35329.79,200000,208
9050,2,SMB,0,0.2147,42930.09,200000,114
9051,2,SMB,0,0.3049,60971.14,200000,225
9052,2,SMB,0,0.2522,50443.28,200000,228
9053,2,SMB,0,0.3411,68224.31,200000,141
9054,2,SMB,0,0.2729,54573.1,200000,176
9055,2,SMB,0,0.2773,55465.18,200000,194
9056,2,SMB,0,0.2735,54696.04,200000,154
9057,2,SMB,0,0.2139,42778.34,200000,234
9058,2,SMB,0,0.2898,57956.25,200000,174
9059,2,SMB,0,0.242,48396.4,200000,157
9060,2,SMB,0,0.285,56997.11,200000,176
9061,2,SMB,0,0.2359,47171.41,200000,150
9062,2,SMB,0,0.3056,61127.03,200000,174
9063,2,SMB,0,0.294,58799.09,200000,159
9064,2,SMB,0,0.3338,66767.35,200000,149
9065,2,SMB,0,0.3005,60108.95,200000,199
9066,2,SMB,0,0.2827,56546.25,200000,119
9067,2,SMB,0,0.3353,67056.15,200000,230
9068,2,SMB,0,0.2872,57440.11,200000,181
9069,2,SMB,0,0.1522,30435.03,200000,233
9070,2,SMB,0,0.2365,47305.81,200000,204
9071,2,SMB,0,0.274,54790.68,200000,131
9072,2,SMB,0,0.332,66399.81,200000,176
9073,2,SMB,0,0.266,53204.45,200000,116
9074,2,SMB,0,0.244,48807.29,200000,145
9075,2,SMB,0,0.1738,34766.09,200000,169
9076,2,SMB,0,0.3366,67323.14,200000,151
9077,2,SMB,0,0.342,68391.15,200000,158
9078,2,SMB,0,0.2209,44173.03,200000,152
9079,2,SMB,0,0.1938,38768.41,200000,240
9080,2,SMB,0,0.3191,63822.8,200000,177
9081,2,SMB,0,0.3285,65707.74,200000,193
9082,2,SMB,0,0.2363,47267.84,200000,172
9083,2,SMB,0,0.2574,51488.05,200000,184
9084,2,SMB,0,0.3167,63346.3,200000,108
9085,2,SMB,0,0.2141,42815.62,200000,227
9086,2,SMB,0,0.2325,46493.49,200000,150
9087,2,SMB,0,0.2484,49686.23,200000,210
9088,2,SMB,0,0.2172,43439.37,200000,211
9089,2,SMB,0,0.425,84994.67,200000,116
9090,2,SMB,0,0.3292,65844.48,200000,175
9091,2,SMB,0,0.2537,50740.33,200000,186
9092,2,SMB,0,0.2759,55173.96,200000,177
9093,2,SMB,0,0.1943,38860.14,200000,173
9094,2,SMB,0,0.2922,58442.06,200000,160
9095,2,SMB,0,0.3105,62092.48,200000,151
9096,2,SMB,0,0.2333,46665.73,200000,207
9097,2,SMB,0,0.2468,49361.95,200000,186
9098,2,SMB,0,0.2261,45216.62,200000,179
9099,2,SMB,0,0.35,70000.19,200000,122
9100,2,SMB,0,0.3354,67082.97,200000,165
9101,2,SMB,0,0.2892,57846.83,200000,172
9102,2,SMB,0,0.2724,54475.03,200000,200
9103,2,SMB,0,0.2265,45303.76,200000,118
9104,2,SMB,0,0.2447,48944.75,200000,138
9105,2,SMB,0,0.2484,49671.42,200000,231
9106,2,SMB,0,0.2442,48834.39,200000,148
9107,2,SMB,0,0.3143,62857.51,200000,114
9108,2,SMB,0,0.1974,39482.38,200000,151
9109,2,SMB,0,0.2148,42955.28,200000,148
9110,2,SMB,0,0.237,47390.37,200000,194
9111,2,SMB,0,0.1922,38431.99,200000,194
9112,2,SMB,0,0.3252,65034.09,200000,142
9113,2,SMB,0,0.327,65404.71,200000,161
9114,2,SMB,0,0.1869,37375.69,200000,191
9115,2,SMB,0,0.281,56191.33,200000,192
9116,2,SMB,0,0.259,51809.25,200000,140
9117,2,SMB,0,0.2766,55316.59,200000,144
9118,2,SMB,0,0.2866,57327.48,200000,240
9119,2,SMB,0,0.1742,34833.26,200000,165
9120,2,SMB,0,0.3141,62816.3,200000,221
9121,2,SMB,0,0.2938,58751.28,200000,181
9122,2,SMB,0,0.3164,63277.6,200000,209
9123,2,SMB,0,0.1788,35765.3,200000,194
9124,2,SMB,0,0.2677,53548.59,200000,179
9125,2,SMB,0,0.2948,58969.45,200000,179
9126,2,SMB,0,0.3007,60145.12,200000,134
9127,2,SMB,0,0.312,62398.12,200000,168
9128,2,SMB,0,0.2955,59090.57,200000,157
9129,2,SMB,0,0.1799,35982.66,200000,163
9130,2,SMB,0,0.3274,65483.48,200000,162
9131,2,SMB,0,0.2465,49302.0,200000,179
9132,2,SMB,0,0.2764,55289.53,200000,194
9133,2,SMB,0,0.345,69007.38,200000,169
9134,2,SMB,0,0.265,53001.34,200000,204
9135,2,SMB,0,0.2565,51299.64,200000,160
9136,2,SMB,0,0.2146,42924.15,200000,176
9137,2,SMB,0,0.198,39598.78,200000,240
9138,2,SMB,0,0.2223,44467.48,200000,135
9139,2,SMB,0,0.2714,54279.11,200000,160
9140,2,SMB,0,0.3911,78220.73,200000,115
9141,2,SMB,0,0.2544,50872.91,200000,181
9142,2,SMB,0,0.2689,53774.29,200000,174
9143,2,SMB,0,0.3024,60483.04,200000,178
9144,2,SMB,0,0.2437,48748.2,200000,144
9145,2,SMB,0,0.341,68196.94,200000,149
9146,2,SMB,0,0.2469,49371.33,200000,175
9147,2,SMB,0,0.3399,67985.24,200000,129
9148,2,SMB,0,0.2942,58849.56,200000,202
9149,2,SMB,0,0.2858,57155.14,200000,129
9150,2,SMB,0,0.2423,48463.94,200000,169
9151,2,SMB,0,0.318,63599.94,200000,160
9152,2,SMB,0,0.2685,53702.63,200000,157
9153,2,SMB,0,0.2601,52027.45,200000,122
9154,2,SMB,0,0.3462,69238.05,200000,172
9155,2,SMB,0,0.1794,35878.49,200000,135
9156,2,SMB,0,0.3414,68279.67,200000,178
9157,2,SMB,0,0.3722,74430.91,200000,149
9158,2,SMB,0,0.2283,45665.34,200000,172
9159,2,SMB,0,0.2555,51091.13,200000,116
9160,2,SMB,0,0.2126,42518.37,200000,203
9161,2,SMB,0,0.3062,61238.9,200000,209
9162,2,SMB,0,0.2436,48725.54,200000,156
9163,2,SMB,0,0.2554,51078.13,200000,240
9164,2,SMB,0,0.2965,59300.81,200000,198
9165,2,SMB,0,0.1957,39142.65,200000,165
9166,2,SMB,0,0.2006,40118.11,200000,158
9167,2,SMB,0,0.2919,58377.59,200000,148
9168,2,SMB,0,0.256,51196.98,200000,155
9169,2,SMB,0,0.2239,44781.16,200000,170
9170,2,SMB,0,0.2707,54131.16,200000,172
9171,2,SMB,0,0.2759,55172.58,200000,129
9172,2,SMB,0,0.2205,44104.66,200000,217
9173,2,SMB,0,0.2737,54737.53,200000,199
9174,2,SMB,0,0.2147,42945.19,200000,233
9175,2,SMB,0,0.3025,60492.55,200000,185
9176,2,SMB,0,0.2557,51135.83,200000,207
9177,2,SMB,0,0.3677,73549.7,200000,133
9178,2,SMB,0,0.2051,41020.91,200000,193
9179,2,SMB,0,0.2586,51713.29,200000,116
9180,2,SMB,0,0.322,64395.86,200000,142
9181,2,SMB,0,0.2113,42265.5,200000,240
9182,2,SMB,0,0.2743,54850.18,200000,162
9183,2,SMB,0,0.1765,35302.05,200000,173
9184,2,SMB,0,0.2157,43144.71,200000,196
9185,2,SMB,0,0.2263,45254.87,200000,172
9186,2,SMB,0,0.2698,53962.09,200000,141
9187,2,SMB,0,0.3247,64944.13,200000,142
9188,2,SMB,0,0.2532,50644.95,200000,199
9189,2,SMB,0,0.2533,50653.61,200000,183
9190,2,SMB,0,0.2278,45565.5,200000,200
9191,2,SMB,0,0.2129,42577.59,200000,192
9192,2,SMB,0,0.3184,63688.51,200000,175
9193,2,SMB,0,0.2786,55724.07,200000,174
9194,2,SMB,0,0.2543,50864.96,200000,177
9195,2,SMB,0,0.3488,69763.43,200000,162
9196,2,SMB,0,0.1409,28176.77,200000,162
9197,2,SMB,0,0.316,63209.01,200000,190
9198,2,SMB,0,0.1887,37739.66,200000,220
9199,2,SMB,0,0.2913,58260.83,200000,120
9200,2,SMB,0,0.3071,61415.16,200000,240
9201,2,SMB,0,0.1818,36351.94,200000,196
9202,2,SMB,0,0.3267,65338.5,200000,187
9203,2,SMB,0,0.2714,54277.98,200000,141
9204,2,SMB,0,0.2371,47415.12,200000,151
9205,2,SMB,0,0.2776,55513.58,200000,193
9206,2,SMB,0,0.2936,58728.07,200000,182
9207,2,SMB,0,0.3934,78676.07,200000,132
9208,2,SMB,0,0.2674,53484.62,200000,146
9209,2,SMB,0,0.3157,63139.19,200000,150
9210,2,SMB,0,0.282,56396.19,200000,147
9211,2,SMB,0,0.2857,57139.92,200000,182
9212,2,SMB,0,0.2659,53186.41,200000,141
9213,2,SMB,0,0.2302,46047.18,200000,198
9214,2,SMB,0,0.301,60198.22,200000,126
9215,2,SMB,0,0.218,43597.09,200000,205
9216,2,SMB,0,0.1661,33219.25,200000,240
9217,2,SMB,0,0.2714,54275.97,200000,198
9218,2,SMB,0,0.2349,46971.11,200000,156
9219,2,SMB,0,0.26,52004.24,200000,157
9220,2,SMB,0,0.1996,39917.17,200000,138
9221,2,SMB,0,0.3102,62038.03,200000,208
9222,2,SMB,0,0.1414,28280.89,200000,179
9223,2,SMB,0,0.3069,61383.64,200000,116
9224,2,SMB,0,0.3074,61477.91,200000,127
9225,2,SMB,0,0.2957,59139.27,200000,117
9226,2,SMB,0,0.3152,63031.15,200000,198
9227,2,SMB,0,0.222,44397.97,200000,141
9228,2,SMB,0,0.3592,71837.05,200000,200
9229,2,SMB,0,0.2314,46277.09,200000,156
9230,2,SMB,0,0.2975,59507.8,200000,199
9231,2,SMB,0,0.3586,71719.03,200000,165
9232,2,SMB,0,0.2554,51082.52,200000,204
9233,2,SMB,0,0.2418,48361.16,200000,148
9234,2,SMB,0,0.3132,62642.63,200000,150
9235,2,SMB,0,0.2461,49223.71,200000,159
9236,2,SMB,0,0.225,44998.59,200000,200
9237,2,SMB,0,0.3114,62276.05,200000,139
9238,2,SMB,0,0.3101,62010.65,200000,155
9239,2,SMB,0,0.2704,54078.62,200000,166
9240,2,SMB,0,0.2713,54254.11,200000,186
9241,2,SMB,0,0.2808,56167.07,200000,161
9242,2,SMB,0,0.2581,51615.92,200000,192
9243,2,SMB,0,0.2623,52465.67,200000,150
9244,2,SMB,0,0.2009,40183.26,200000,205
9245,2,SMB,0,0.2316,46316.57,200000,198
1,3,Enterprise,1,0.4345,369352.92,850000,110
2,3,Enterprise,1,0.5077,431533.34,850000,140
3,3,Enterprise,1,0.3424,291068.95,850000,170
4,3,Enterprise,1,0.3837,326161.81,850000,147
5,3,Enterprise,1,0.3373,286706.01,850000,166
6,3,Enterprise,1,0.2999,254908.4,850000,169
7,3,Enterprise,1,0.491,417336.39,850000,118
8,3,Enterprise,1,0.449,381677.47,850000,121
9,3,Enterprise,1,0.475,403750.22,850000,137
10,3,Enterprise,1,0.3188,270981.89,850000,149
11,3,Enterprise,1,0.8469,719880.29,850000,69
12,3,Enterprise,1,0.4995,424545.09,850000,157
13,3,Enterprise,1,0.4495,382050.93,850000,149
14,3,Enterprise,1,0.4845,411816.43,850000,91
15,3,Enterprise,1,0.7438,632236.33,850000,65
16,3,Enterprise,1,0.5184,440681.32,850000,96
17,3,Enterprise,1,0.3804,323377.22,850000,141
18,3,Enterprise,1,0.4438,377207.66,850000,126
19,3,Enterprise,1,0.3642,309590.86,850000,138
20,3,Enterprise,1,0.4146,352414.98,850000,128
21,3,Enterprise,1,0.483,410549.6,850000,107
22,3,Enterprise,1,0.4504,382855.15,850000,143
23,3,Enterprise,1,0.4122,350331.21,850000,139
24,3,Enterprise,1,0.4977,423022.12,850000,162
25,3,Enterprise,1,0.785,667216.79,850000,83
26,3,Enterprise,1,0.4543,386169.08,850000,156
27,3,Enterprise,1,0.759,645149.07,850000,81
28,3,Enterprise,1,0.3516,298857.65,850000,143
29,3,Enterprise,1,0.4042,343528.41,850000,136
30,3,Enterprise,1,0.3182,270440.86,850000,169
31,3,Enterprise,1,0.4394,373499.36,850000,121
32,3,Enterprise,1,0.4537,385604.82,850000,98
33,3,Enterprise,1,0.4698,399329.97,850000,104
34,3,Enterprise,1,0.412,350211.48,850000,137
35,3,Enterprise,1,0.4046,343874.28,850000,129
36,3,Enterprise,1,0.4124,350504.21,850000,143
37,3,Enterprise,1,0.489,415634.48,850000,108
38,3,Enterprise,1,0.4753,404019.27,850000,117
39,3,Enterprise,1,0.4879,414689.02,850000,116
40,3,Enterprise,1,0.3026,257235.54,850000,147
41,3,Enterprise,1,0.4484,381101.16,850000,161
42,3,Enterprise,1,0.4602,391189.12,850000,117
43,3,Enterprise,1,0.4852,412379.1,850000,180
44,3,Enterprise,1,0.4005,340398.07,850000,121
45,3,Enterprise,1,0.3779,321191.35,850000,178
46,3,Enterprise,1,0.4297,365276.37,850000,130
47,3,Enterprise,1,0.6225,529128.31,850000,72
48,3,Enterprise,1,0.2954,251108.35,850000,125
49,3,Enterprise,1,0.4525,384612.68,850000,107
50,3,Enterprise,1,0.3673,312170.1,850000,126
51,3,Enterprise,1,0.3598,305826.93,850000,125
52,3,Enterprise,1,0.4805,408400.7,850000,93
53,3,Enterprise,1,0.6835,581016.76,850000,88
54,3,Enterprise,1,0.4702,399653.52,850000,107
55,3,Enterprise,1,0.3598,305807.9,850000,160
56,3,Enterprise,1,0.3882,329998.19,850000,115
57,3,Enterprise,1,0.4225,359114.17,850000,148
58,3,Enterprise,1,0.3551,301827.92,850000,138
59,3,Enterprise,1,0.4898,416326.68,850000,141
60,3,Enterprise,1,0.4414,375152.61,850000,100
61,3,Enterprise,1,0.391,332314.34,850000,178
62,3,Enterprise,1,0.4418,375489.74,850000,137
63,3,Enterprise,1,0.4691,398701.24,850000,127
64,3,Enterprise,1,0.3866,328625.28,850000,140
65,3,Enterprise,1,0.4426,376168.58,850000,140
66,3,Enterprise,1,0.4493,381875.57,850000,134
67,3,Enterprise,1,0.4836,411045.31,850000,132
68,3,Enterprise,1,0.3838,326219.13,850000,149
69,3,Enterprise,1,0.4367,371222.75,850000,155
70,3,Enterprise,1,0.4245,360788.02,850000,163
71,3,Enterprise,1,0.4515,383816.73,850000,113
72,3,Enterprise,1,0.3524,299538.07,850000,94
73,3,Enterprise,1,0.4667,396677.38,850000,143
74,3,Enterprise,1,0.429,364615.24,850000,210
75,3,Enterprise,1,0.4517,383961.07,850000,125
76,3,Enterprise,1,0.3846,326947.75,850000,137
77,3,Enterprise,1,0.4735,402499.53,850000,164
78,3,Enterprise,1,0.3979,338250.58,850000,158
79,3,Enterprise,1,0.4422,375847.52,850000,127
80,3,Enterprise,1,0.3711,315456.24,850000,122
81,3,Enterprise,1,0.4119,350149.22,850000,119
82,3,Enterprise,1,0.4108,349149.85,850000,145
83,3,Enterprise,1,0.3914,332683.34,850000,113
84,3,Enterprise,1,0.3761,319726.63,850000,147
85,3,Enterprise,1,0.8398,713866.19,850000,88
86,3,Enterprise,1,0.8774,745769.84,850000,80
87,3,Enterprise,1,0.3419,290573.26,850000,143
88,3,Enterprise,1,0.5584,474604.77,850000,95
89,3,Enterprise,1,0.3722,316376.36,850000,138
90,3,Enterprise,1,0.3453,293543.27,850000,175
91,3,Enterprise,1,0.5274,448294.91,850000,92
92,3,Enterprise,1,0.4431,376605.18,850000,139
93,3,Enterprise,1,0.4861,413207.16,850000,104
94,3,Enterprise,1,0.3875,329396.46,850000,119
95,3,Enterprise,1,0.4517,383972.33,850000,114
96,3,Enterprise,1,0.5271,447995.6,850000,142
97,3,Enterprise,1,0.3562,302798.68,850000,169
98,3,Enterprise,1,0.4519,384150.48,850000,129
99,3,Enterprise,1,0.3842,326547.64,850000,127
100,3,Enterprise,1,0.39,331522.41,850000,107
101,3,Enterprise,1,0.4092,347777.53,850000,126
102,3,Enterprise,1,0.4106,349001.49,850000,138
103,3,Enterprise,1,0.4348,369588.9,850000,103
104,3,Enterprise,1,0.4205,357415.45,850000,122
105,3,Enterprise,1,0.5427,461294.95,850000,104
106,3,Enterprise,1,0.4728,401851.75,850000,172
107,3,Enterprise,1,0.401,340854.36,850000,175
108,3,Enterprise,1,0.4171,354498.84,850000,137
109,3,Enterprise,1,0.4559,387526.23,850000,185
110,3,Enterprise,1,0.4365,371010.92,850000,154
111,3,Enterprise,1,0.4243,360617.19,850000,138
112,3,Enterprise,1,0.5098,433354.88,850000,147
113,3,Enterprise,1,0.3932,334227.47,850000,112
114,3,Enterprise,1,0.7994,679518.2,850000,67
115,3,Enterprise,1,0.4228,359346.7,850000,116
116,3,Enterprise,1,0.4323,367431.35,850000,140
117,3,Enterprise,1,0.3424,291025.35,850000,180
118,3,Enterprise,1,0.4344,369207.81,850000,137
119,3,Enterprise,1,0.4057,344876.01,850000,129
120,3,Enterprise,1,0.4559,387535.24,850000,144
121,3,Enterprise,1,0.3976,337983.69,850000,138
122,3,Enterprise,1,0.3748,318597.76,850000,157
123,3,Enterprise,1,0.4767,405232.77,850000,101
124,3,Enterprise,1,0.4444,377701.38,850000,106
125,3,Enterprise,1,0.3877,329551.07,850000,160
126,3,Enterprise,1,0.786,668060.19,850000,89
127,3,Enterprise,1,0.4148,352580.24,850000,108
128,3,Enterprise,1,0.5239,445310.6,850000,116
129,3,Enterprise,1,0.4623,392924.08,850000,108
130,3,Enterprise,1,0.4401,374112.88,850000,150
131,3,Enterprise,1,0.8388,712970.77,850000,75
132,3,Enterprise,1,0.4715,400734.37,850000,91
133,3,Enterprise,1,0.4071,346030.46,850000,119
134,3,Enterprise,1,0.3698,314345.46,850000,156
135,3,Enterprise,1,0.4011,340927.01,850000,126
136,3,Enterprise,1,0.4341,368977.65,850000,152
137,3,Enterprise,1,0.4074,346261.72,850000,118
138,3,Enterprise,1,0.4966,422096.1,850000,108
139,3,Enterprise,1,0.92,782000.0,850000,75
140,3,Enterprise,1,0.3523,299488.88,850000,113
141,3,Enterprise,1,0.4663,396333.06,850000,176
142,3,Enterprise,1,0.3616,307382.88,850000,137
143,3,Enterprise,1,0.4152,352929.48,850000,118
144,3,Enterprise,1,0.407,345954.44,850000,159
145,3,Enterprise,1,0.647,549944.15,850000,81
146,3,Enterprise,1,0.3875,329347.53,850000,128
147,3,Enterprise,1,0.4459,379003.63,850000,107
148,3,Enterprise,1,0.3416,290335.15,850000,164
149,3,Enterprise,1,0.37,314526.08,850000,117
150,3,Enterprise,1,0.5067,430690.01,850000,125
151,3,Enterprise,1,0.4162,353776.73,850000,141
152,3,Enterprise,1,0.4536,385549.64,850000,146
153,3,Enterprise,1,0.92,782000.0,850000,60
154,3,Enterprise,1,0.4385,372743.19,850000,157
155,3,Enterprise,1,0.4042,343602.61,850000,118
156,3,Enterprise,1,0.3956,336290.0,850000,123
157,3,Enterprise,1,0.4575,388914.24,850000,112
158,3,Enterprise,1,0.4481,380889.17,850000,132
159,3,Enterprise,1,0.4123,350477.09,850000,159
160,3,Enterprise,1,0.428,363796.65,850000,176
161,3,Enterprise,1,0.4184,355667.29,850000,122
162,3,Enterprise,1,0.4038,343259.12,850000,153
163,3,Enterprise,1,0.7694,654007.15,850000,66
164,3,Enterprise,1,0.3941,334961.82,850000,111
165,3,Enterprise,1,0.7351,624845.45,850000,72
166,3,Enterprise,1,0.3964,336938.01,850000,136
167,3,Enterprise,1,0.4277,363538.78,850000,173
168,3,Enterprise,1,0.803,682525.92,850000,77
169,3,Enterprise,1,0.4392,373302.65,850000,91
170,3,Enterprise,1,0.4049,344162.52,850000,131
171,3,Enterprise,1,0.3312,281532.9,850000,134
172,3,Enterprise,1,0.4283,364046.51,850000,95
173,3,Enterprise,1,0.449,381615.14,850000,135
174,3,Enterprise,1,0.3382,287503.13,850000,179
175,3,Enterprise,1,0.3562,302795.38,850000,117
176,3,Enterprise,1,0.7101,603572.26,850000,81
177,3,Enterprise,1,0.385,327234.27,850000,145
178,3,Enterprise,1,0.4512,383547.87,850000,94
179,3,Enterprise,1,0.8175,694855.72,850000,60
180,3,Enterprise,1,0.4597,390722.94,850000,118
181,3,Enterprise,1,0.4014,341204.41,850000,137
182,3,Enterprise,1,0.4317,366976.22,850000,163
183,3,Enterprise,1,0.3619,307591.82,850000,131
184,3,Enterprise,1,0.4751,403820.4,850000,127
185,3,Enterprise,1,0.8268,702811.62,850000,69
186,3,Enterprise,1,0.2987,253877.29,850000,180
187,3,Enterprise,1,0.4081,346906.62,850000,153
188,3,Enterprise,1,0.5149,437623.55,850000,144
189,3,Enterprise,1,0.5157,438326.9,850000,125
190,3,Enterprise,1,0.4118,350054.42,850000,137
191,3,Enterprise,1,0.4802,408188.82,850000,95
192,3,Enterprise,1,0.3602,306199.55,850000,139
193,3,Enterprise,1,0.3899,331453.54,850000,98
194,3,Enterprise,1,0.402,341711.95,850000,140
195,3,Enterprise,1,0.4039,343350.99,850000,119
196,3,Enterprise,1,0.4298,365333.17,850000,123
197,3,Enterprise,1,0.4487,381419.31,850000,127
198,3,Enterprise,1,0.844,717358.7,850000,62
199,3,Enterprise,1,0.4861,413178.79,850000,106
200,3,Enterprise,1,0.4401,374111.91,850000,131
201,3,Enterprise,1,0.4694,399021.74,850000,130
202,3,Enterprise,1,0.4679,397713.78,850000,126
203,3,Enterprise,1,0.4282,363936.58,850000,108
204,3,Enterprise,1,0.6498,552307.57,850000,64
205,3,Enterprise,1,0.3486,296329.13,850000,150
206,3,Enterprise,1,0.4385,372682.95,850000,139
207,3,Enterprise,1,0.4527,384766.76,850000,101
208,3,Enterprise,1,0.5204,442306.25,850000,119
209,3,Enterprise,1,0.3656,310751.13,850000,107
210,3,Enterprise,1,0.4938,419698.42,850000,95
211,3,Enterprise,1,0.4014,341157.12,850000,155
212,3,Enterprise,1,0.3712,315518.26,850000,144
213,3,Enterprise,1,0.4709,400300.3,850000,184
214,3,Enterprise,1,0.3474,295302.2,850000,164
215,3,Enterprise,1,0.4317,366970.84,850000,132
216,3,Enterprise,1,0.4628,393401.55,850000,149
217,3,Enterprise,1,0.3985,338759.36,850000,108
