rep_id,segment,trained,training_date,program_1,program_2,quota_usd,ramp_days
2096,Enterprise,0,,,,850000,161
2097,Enterprise,0,,,,850000,167
2098,Enterprise,0,,,,850000,216
2099,Enterprise,0,,,,850000,125
2100,Enterprise,0,,,,850000,172
2101,Enterprise,0,,,,850000,178
2102,Enterprise,0,,,,850000,149
2103,Enterprise,0,,,,850000,170
2104,Enterprise,0,,,,850000,144
2105,Enterprise,0,,,,850000,194
2106,Enterprise,0,,,,850000,131
2107,Enterprise,0,,,,850000,207
2108,Enterprise,0,,,,850000,171
2109,Enterprise,0,,,,850000,159
2110,Enterprise,0,,,,850000,141
2111,Enterprise,0,,,,850000,206
2112,Enterprise,0,,,,850000,153
2113,Enterprise,0,,,,850000,136
2114,Enterprise,0,,,,850000,207
2115,Enterprise,0,,,,850000,145
2116,Enterprise,0,,,,850000,170
2117,Enterprise,0,,,,850000,200
2118,Enterprise,0,,,,850000,179
2119,Enterprise,0,,,,850000,229
2120,Enterprise,0,,,,850000,147
2121,Enterprise,0,,,,850000,167
2122,Enterprise,0,,,,850000,169
2123,Enterprise,0,,,,850000,193
2124,Enterprise,0,,,,850000,215
2125,Enterprise,0,,,,850000,176
2126,Enterprise,0,,,,850000,169
2127,Enterprise,0,,,,850000,126
2128,Enterprise,0,,,,850000,177
2129,Enterprise,0,,,,850000,153
2130,Enterprise,0,,,,850000,193
2131,Enterprise,0,,,,850000,160
2132,Enterprise,0,,,,850000,166
2133,Enterprise,0,,,,850000,127
2134,Enterprise,0,,,,850000,116
2135,Enterprise,0,,,,850000,233
2136,Enterprise,0,,,,850000,178
2137,Enterprise,0,,,,850000,186
2138,Enterprise,0,,,,850000,144
2139,Enterprise,0,,,,850000,202
2140,Enterprise,0,,,,850000,196
2141,Enterprise,0,,,,850000,148
2142,Enterprise,0,,,,850000,140
2143,Enterprise,0,,,,850000,150
2144,Enterprise,0,,,,850000,173
2145,Enterprise,0,,,,850000,179
2146,Enterprise,0,,,,850000,175
2147,Enterprise,0,,,,850000,215
2148,Enterprise,0,,,,850000,151
2149,Enterprise,0,,,,850000,139
2150,Enterprise,0,,,,850000,174
2151,Enterprise,0,,,,850000,119
2152,Enterprise,0,,,,850000,196
2153,Enterprise,0,,,,850000,177
2154,Enterprise,0,,,,850000,163
2155,Enterprise,0,,,,850000,161
2156,Enterprise,0,,,,850000,203
2157,Enterprise,0,,,,850000,202
2158,Enterprise,0,,,,850000,166
2159,Enterprise,0,,,,850000,192
2160,Enterprise,0,,,,850000,201
2161,Enterprise,0,,,,850000,184
2162,Enterprise,0,,,,850000,167
2163,Enterprise,0,,,,850000,186
2164,Enterprise,0,,,,850000,140
2165,Enterprise,0,,,,850000,176
2166,Enterprise,0,,,,850000,166
2167,Enterprise,0,,,,850000,161
2168,Enterprise,0,,,,850000,118
2169,Enterprise,0,,,,850000,141
2170,Enterprise,0,,,,850000,158
2171,Enterprise,0,,,,850000,202
2172,Enterprise,0,,,,850000,183
2173,Enterprise,0,,,,850000,204
2174,Enterprise,0,,,,850000,213
2175,Enterprise,0,,,,850000,184
2176,Enterprise,0,,,,850000,178
2177,Enterprise,0,,,,850000,142
2178,Enterprise,0,,,,850000,237
2179,Enterprise,0,,,,850000,128
2180,Enterprise,0,,,,850000,177
2181,Enterprise,0,,,,850000,200
2182,Enterprise,0,,,,850000,201
2183,Enterprise,0,,,,850000,137
2184,Enterprise,0,,,,850000,160
2185,Enterprise,0,,,,850000,148
2186,Enterprise,0,,,,850000,110
2187,Enterprise,0,,,,850000,178
2188,Enterprise,0,,,,850000,151
2189,Enterprise,0,,,,850000,222
2190,Enterprise,0,,,,850000,193
2191,Enterprise,0,,,,850000,175
2192,Enterprise,0,,,,850000,158
2193,Enterprise,0,,,,850000,177
2194,Enterprise,0,,,,850000,165
2195,Enterprise,0,,,,850000,176
2196,Enterprise,0,,,,850000,234
2197,Enterprise,0,,,,850000,139
2198,Enterprise,0,,,,850000,168
2199,Enterprise,0,,,,850000,196
2200,Enterprise,0,,,,850000,161
2201,Enterprise,0,,,,850000,224
2202,Enterprise,0,,,,850000,195
2203,Enterprise,0,,,,850000,150
2204,Enterprise,0,,,,850000,180
2205,Enterprise,0,,,,850000,151
2206,Enterprise,0,,,,850000,148
2207,Enterprise,0,,,,850000,169
2208,Enterprise,0,,,,850000,214
2209,Enterprise,0,,,,850000,197
2210,Enterprise,0,,,,850000,173
2211,Enterprise,0,,,,850000,198
2212,Enterprise,0,,,,850000,182
2213,Enterprise,0,,,,850000,136
2214,Enterprise,0,,,,850000,169
2215,Enterprise,0,,,,850000,171
2216,Enterprise,0,,,,850000,198
2217,Enterprise,0,,,,850000,155
2218,Enterprise,0,,,,850000,144
2219,Enterprise,0,,,,850000,172
2220,Enterprise,0,,,,850000,153
2221,Enterprise,0,,,,850000,163
2222,Enterprise,0,,,,850000,171
2223,Enterprise,0,,,,850000,161
2224,Enterprise,0,,,,850000,204
2225,Enterprise,0,,,,850000,219
2226,Enterprise,0,,,,850000,201
2227,Enterprise,0,,,,850000,117
2228,Enterprise,0,,,,850000,153
2229,Enterprise,0,,,,850000,168
2230,Enterprise,0,,,,850000,114
2231,Enterprise,0,,,,850000,145
2232,Enterprise,0,,,,850000,167
2233,Enterprise,0,,,,850000,159
2234,Enterprise,0,,,,850000,174
2235,Enterprise,0,,,,850000,129
2236,Enterprise,0,,,,850000,159
2237,Enterprise,0,,,,850000,178
2238,Enterprise,0,,,,850000,174
2239,Enterprise,0,,,,850000,188
2240,Enterprise,0,,,,850000,186
2241,Enterprise,0,,,,850000,160
2242,Enterprise,0,,,,850000,177
2243,Enterprise,0,,,,850000,148
2244,Enterprise,0,,,,850000,165
2245,Enterprise,0,,,,850000,140
2246,Enterprise,0,,,,850000,208
2247,Enterprise,0,,,,850000,165
2248,Enterprise,0,,,,850000,208
2249,Enterprise,0,,,,850000,183
2250,Enterprise,0,,,,850000,145
2251,Enterprise,0,,,,850000,182
2252,Enterprise,0,,,,850000,199
2253,Enterprise,0,,,,850000,171
2254,Enterprise,0,,,,850000,176
2255,Enterprise,0,,,,850000,156
2256,Enterprise,0,,,,850000,174
2257,Enterprise,0,,,,850000,181
2258,Enterprise,0,,,,850000,155
2259,Enterprise,0,,,,850000,139
2260,Enterprise,0,,,,850000,215
2261,Enterprise,0,,,,850000,193
2262,Enterprise,0,,,,850000,156
2263,Enterprise,0,,,,850000,181
2264,Enterprise,0,,,,850000,126
2265,Enterprise,0,,,,850000,110
2266,Enterprise,0,,,,850000,208
2267,Enterprise,0,,,,850000,181
2268,Enterprise,0,,,,850000,172
2269,Enterprise,0,,,,850000,181
2270,Enterprise,0,,,,850000,240
2271,Enterprise,0,,,,850000,201
2272,Enterprise,0,,,,850000,140
2273,Enterprise,0,,,,850000,120
2274,Enterprise,0,,,,850000,207
2275,Enterprise,0,,,,850000,201
2276,Enterprise,0,,,,850000,192
2277,Enterprise,0,,,,850000,147
2278,Enterprise,0,,,,850000,185
2279,Enterprise,0,,,,850000,150
2280,Enterprise,0,,,,850000,195
2281,Enterprise,0,,,,850000,205
2282,Enterprise,0,,,,850000,156
2283,Enterprise,0,,,,850000,210
2284,Enterprise,0,,,,850000,177
2285,Enterprise,0,,,,850000,189
2286,Enterprise,0,,,,850000,132
2287,Enterprise,0,,,,850000,181
2288,Enterprise,0,,,,850000,152
2289,Enterprise,0,,,,850000,189
2290,Enterprise,0,,,,850000,220
2291,Enterprise,0,,,,850000,183
2292,Enterprise,0,,,,850000,145
2293,Enterprise,0,,,,850000,194
2294,Enterprise,0,,,,850000,186
2295,Enterprise,0,,,,850000,239
2296,Enterprise,0,,,,850000,182
2297,Enterprise,0,,,,850000,155
2298,Enterprise,0,,,,850000,198
2299,Enterprise,0,,,,850000,169
2300,Enterprise,0,,,,850000,176
2301,Enterprise,0,,,,850000,144
2302,Enterprise,0,,,,850000,170
2303,Enterprise,0,,,,850000,174
2304,Enterprise,0,,,,850000,169
2305,Enterprise,0,,,,850000,155
2306,Enterprise,0,,,,850000,183
2307,Enterprise,0,,,,850000,144
2308,Enterprise,0,,,,850000,136
2309,Enterprise,0,,,,850000,196
2310,Enterprise,0,,,,850000,193
2311,Enterprise,0,,,,850000,132
2312,Enterprise,0,,,,850000,115
2313,Enterprise,0,,,,850000,141
2314,Enterprise,0,,,,850000,169
2315,Enterprise,0,,,,850000,210
2316,Enterprise,0,,,,850000,169
2317,Enterprise,0,,,,850000,149
2318,Enterprise,0,,,,850000,178
2319,Enterprise,0,,,,850000,170
2320,Enterprise,0,,,,850000,129
2321,Enterprise,0,,,,850000,129
2322,Enterprise,0,,,,850000,130
2323,Enterprise,0,,,,850000,240
2324,Enterprise,0,,,,850000,201
2325,Enterprise,0,,,,850000,155
2326,Enterprise,0,,,,850000,209
2327,Enterprise,0,,,,850000,155
2328,Enterprise,0,,,,850000,208
2329,Enterprise,0,,,,850000,176
2330,Enterprise,0,,,,850000,152
2331,Enterprise,0,,,,850000,195
2332,Enterprise,0,,,,850000,178
2333,Enterprise,0,,,,850000,186
2334,Enterprise,0,,,,850000,180
2335,Enterprise,0,,,,850000,180
2336,Enterprise,0,,,,850000,199
2337,Enterprise,0,,,,850000,240
2338,Enterprise,0,,,,850000,213
2339,Enterprise,0,,,,850000,181
2340,Enterprise,0,,,,850000,164
2341,Enterprise,0,,,,850000,167
2342,Enterprise,0,,,,850000,133
2343,Enterprise,0,,,,850000,195
2344,Enterprise,0,,,,850000,141
2345,Enterprise,0,,,,850000,162
2346,Enterprise,0,,,,850000,195
2347,Enterprise,0,,,,850000,166
2348,Enterprise,0,,,,850000,158
2349,Enterprise,0,,,,850000,135
2350,Enterprise,0,,,,850000,212
2351,Enterprise,0,,,,850000,147
2352,Enterprise,0,,,,850000,155
2353,Enterprise,0,,,,850000,116
2354,Enterprise,0,,,,850000,173
2355,Enterprise,0,,,,850000,163
2356,Enterprise,0,,,,850000,179
2357,Enterprise,0,,,,850000,136
2358,Enterprise,0,,,,850000,197
2359,Enterprise,0,,,,850000,115
2360,Enterprise,0,,,,850000,171
2361,Enterprise,0,,,,850000,177
2362,Enterprise,0,,,,850000,175
2363,Enterprise,0,,,,850000,179
2364,Enterprise,0,,,,850000,199
2365,Enterprise,0,,,,850000,216
2366,Enterprise,0,,,,850000,169
2367,Enterprise,0,,,,850000,143
2368,Enterprise,0,,,,850000,191
2369,Enterprise,0,,,,850000,165
2370,Enterprise,0,,,,850000,214
2371,Enterprise,0,,,,850000,154
2372,Enterprise,0,,,,850000,146
2373,Enterprise,0,,,,850000,178
2374,Enterprise,0,,,,850000,118
2375,Enterprise,0,,,,850000,159
2376,Enterprise,0,,,,850000,163
2377,Enterprise,0,,,,850000,181
2378,Enterprise,0,,,,850000,142
2379,Enterprise,0,,,,850000,145
2380,Enterprise,0,,,,850000,211
2381,Enterprise,0,,,,850000,173
2382,Enterprise,0,,,,850000,201
2383,Enterprise,0,,,,850000,156
2384,Enterprise,0,,,,850000,172
2385,Enterprise,0,,,,850000,180
2386,Enterprise,0,,,,850000,229
2387,Enterprise,0,,,,850000,167
2388,Enterprise,0,,,,850000,168
2389,Enterprise,0,,,,850000,209
2390,Enterprise,0,,,,850000,161
2391,Enterprise,0,,,,850000,183
2392,Enterprise,0,,,,850000,206
2393,Enterprise,0,,,,850000,155
2394,Enterprise,0,,,,850000,184
2395,Enterprise,0,,,,850000,229
2396,Enterprise,0,,,,850000,203
2397,Enterprise,0,,,,850000,183
2398,Enterprise,0,,,,850000,166
2399,Enterprise,0,,,,850000,154
2400,Enterprise,0,,,,850000,142
2401,Enterprise,0,,,,850000,222
2402,Enterprise,0,,,,850000,216
2403,Enterprise,0,,,,850000,152
2404,Enterprise,0,,,,850000,184
2405,Enterprise,0,,,,850000,177
2406,Enterprise,0,,,,850000,211
2407,Enterprise,0,,,,850000,186
2408,Enterprise,0,,,,850000,173
2409,Enterprise,0,,,,850000,156
2410,Enterprise,0,,,,850000,184
2411,Enterprise,0,,,,850000,162
2412,Enterprise,0,,,,850000,181
2413,Enterprise,0,,,,850000,171
2414,Enterprise,0,,,,850000,162
2415,Enterprise,0,,,,850000,142
2416,Enterprise,0,,,,850000,190
2417,Enterprise,0,,,,850000,175
2418,Enterprise,0,,,,850000,231
2419,Enterprise,0,,,,850000,140
2420,Enterprise,0,,,,850000,194
2421,Enterprise,0,,,,850000,171
2422,Enterprise,0,,,,850000,240
2423,Enterprise,0,,,,850000,191
2424,Enterprise,0,,,,850000,184
2425,Enterprise,0,,,,850000,171
2426,Enterprise,0,,,,850000,151
2427,Enterprise,0,,,,850000,183
2428,Enterprise,0,,,,850000,129
2429,Enterprise,0,,,,850000,131
2430,Enterprise,0,,,,850000,206
2431,Enterprise,0,,,,850000,117
2432,Enterprise,0,,,,850000,163
2433,Enterprise,0,,,,850000,140
2434,Enterprise,0,,,,850000,161
2435,Enterprise,0,,,,850000,179
2436,Enterprise,0,,,,850000,205
2437,Enterprise,0,,,,850000,212
2438,Enterprise,0,,,,850000,144
2439,Enterprise,0,,,,850000,159
2440,Enterprise,0,,,,850000,240
2441,Enterprise,0,,,,850000,165
2442,Enterprise,0,,,,850000,145
2443,Enterprise,0,,,,850000,151
2444,Enterprise,0,,,,850000,166
2445,Enterprise,0,,,,850000,161
2446,Enterprise,0,,,,850000,166
2447,Enterprise,0,,,,850000,173
2448,Enterprise,0,,,,850000,173
2449,Enterprise,0,,,,850000,143
2450,Enterprise,0,,,,850000,185
2451,Enterprise,0,,,,850000,177
2452,Enterprise,0,,,,850000,189
2453,Enterprise,0,,,,850000,119
2454,Enterprise,0,,,,850000,179
2455,Enterprise,0,,,,850000,110
2456,Enterprise,0,,,,850000,168
2457,Enterprise,0,,,,850000,195
2458,Enterprise,0,,,,850000,207
2459,Enterprise,0,,,,850000,184
2460,Enterprise,0,,,,850000,195
2461,Enterprise,0,,,,850000,164
2462,Enterprise,0,,,,850000,157
2463,Enterprise,0,,,,850000,240
2464,Enterprise,0,,,,850000,200
2465,Enterprise,0,,,,850000,136
2466,Enterprise,0,,,,850000,118
2467,Enterprise,0,,,,850000,159
2468,Enterprise,0,,,,850000,212
2469,Enterprise,0,,,,850000,175
2470,Enterprise,0,,,,850000,102
2471,Enterprise,0,,,,850000,168
2472,Enterprise,0,,,,850000,173
2473,Enterprise,0,,,,850000,96
2474,Enterprise,0,,,,850000,174
2475,Enterprise,0,,,,850000,141
2476,Enterprise,0,,,,850000,115
2477,Enterprise,0,,,,850000,225
2478,Enterprise,0,,,,850000,140
2479,Enterprise,0,,,,850000,152
2480,Enterprise,0,,,,850000,152
2481,Enterprise,0,,,,850000,174
2482,Enterprise,0,,,,850000,230
2483,Enterprise,0,,,,850000,135
2484,Enterprise,0,,,,850000,164
2485,Enterprise,0,,,,850000,177
2486,Enterprise,0,,,,850000,146
2487,Enterprise,0,,,,850000,163
2488,Enterprise,0,,,,850000,193
2489,Enterprise,0,,,,850000,149
2490,Enterprise,0,,,,850000,163
2491,Enterprise,0,,,,850000,160
2492,Enterprise,0,,,,850000,170
2493,Enterprise,0,,,,850000,181
2494,Enterprise,0,,,,850000,192
2495,Enterprise,0,,,,850000,236
2496,Enterprise,0,,,,850000,90
2497,Enterprise,0,,,,850000,168
2498,Enterprise,0,,,,850000,130
2499,Enterprise,0,,,,850000,161
2500,Enterprise,0,,,,850000,202
2501,Enterprise,0,,,,850000,212
2502,Enterprise,0,,,,850000,213
2503,Enterprise,0,,,,850000,213
2504,Enterprise,0,,,,850000,168
2505,Enterprise,0,,,,850000,218
2506,Enterprise,0,,,,850000,225
2507,Enterprise,0,,,,850000,178
2508,Enterprise,0,,,,850000,211
2509,Enterprise,0,,,,850000,175
2510,Enterprise,0,,,,850000,219
2511,Enterprise,0,,,,850000,168
2512,Enterprise,0,,,,850000,154
2513,Enterprise,0,,,,850000,138
2514,Enterprise,0,,,,850000,168
2515,Enterprise,0,,,,850000,176
2516,Enterprise,0,,,,850000,143
2517,Enterprise,0,,,,850000,165
2518,Enterprise,0,,,,850000,157
2519,Enterprise,0,,,,850000,139
2520,Enterprise,0,,,,850000,207
2521,Enterprise,0,,,,850000,212
2522,Enterprise,0,,,,850000,207
2523,Enterprise,0,,,,850000,171
2524,Enterprise,0,,,,850000,173
2525,Enterprise,0,,,,850000,139
2526,Enterprise,0,,,,850000,187
2527,Enterprise,0,,,,850000,179
2528,Enterprise,0,,,,850000,240
2529,Enterprise,0,,,,850000,208
2530,Enterprise,0,,,,850000,184
2531,Enterprise,0,,,,850000,172
2532,Enterprise,0,,,,850000,206
2533,Enterprise,0,,,,850000,144
2534,Enterprise,0,,,,850000,210
2535,Enterprise,0,,,,850000,139
2536,Enterprise,0,,,,850000,156
2537,Enterprise,0,,,,850000,115
2538,Enterprise,0,,,,850000,193
2539,Enterprise,0,,,,850000,181
2540,Enterprise,0,,,,850000,156
2541,Enterprise,0,,,,850000,144
2542,Enterprise,0,,,,850000,218
2543,Enterprise,0,,,,850000,169
2544,Enterprise,0,,,,850000,149
2545,Enterprise,0,,,,850000,235
2546,Enterprise,0,,,,850000,152
2547,Enterprise,0,,,,850000,210
2548,Enterprise,0,,,,850000,137
2549,Enterprise,0,,,,850000,162
2550,Enterprise,0,,,,850000,190
2551,Enterprise,0,,,,850000,172
2552,Enterprise,0,,,,850000,181
2553,Enterprise,0,,,,850000,156
2554,Enterprise,0,,,,850000,122
2555,Enterprise,0,,,,850000,220
2556,Enterprise,0,,,,850000,158
2557,Enterprise,0,,,,850000,183
2558,Enterprise,0,,,,850000,196
2559,Enterprise,0,,,,850000,183
2560,Enterprise,0,,,,850000,151
2561,Enterprise,0,,,,850000,211
2562,Enterprise,0,,,,850000,190
2563,Enterprise,0,,,,850000,180
2564,Enterprise,0,,,,850000,179
2565,Enterprise,0,,,,850000,227
2566,Enterprise,0,,,,850000,150
2567,Enterprise,0,,,,850000,187
2568,Enterprise,0,,,,850000,157
2569,Enterprise,0,,,,850000,112
2570,Enterprise,0,,,,850000,111
2571,Enterprise,0,,,,850000,141
2572,Enterprise,0,,,,850000,152
2573,Enterprise,0,,,,850000,240
2574,Enterprise,0,,,,850000,196
2575,Enterprise,0,,,,850000,199
2576,Enterprise,0,,,,850000,153
2577,Enterprise,0,,,,850000,175
2578,Enterprise,0,,,,850000,240
2579,Enterprise,0,,,,850000,135
2580,Enterprise,0,,,,850000,188
2581,Enterprise,0,,,,850000,225
2582,Enterprise,0,,,,850000,204
2583,Enterprise,0,,,,850000,231
2584,Enterprise,0,,,,850000,180
2585,Enterprise,0,,,,850000,193
2586,Enterprise,0,,,,850000,177
2587,Enterprise,0,,,,850000,191
2588,Enterprise,0,,,,850000,144
2589,Enterprise,0,,,,850000,199
2590,Enterprise,0,,,,850000,183
2591,Enterprise,0,,,,850000,176
2592,Enterprise,0,,,,850000,229
2593,Enterprise,0,,,,850000,165
2594,Enterprise,0,,,,850000,212
2595,Enterprise,0,,,,850000,215
2596,Enterprise,0,,,,850000,201
2597,Enterprise,0,,,,850000,143
2598,Enterprise,0,,,,850000,185
2599,Enterprise,0,,,,850000,236
2600,Enterprise,0,,,,850000,115
2601,Enterprise,0,,,,850000,167
2602,Enterprise,0,,,,850000,211
2603,Enterprise,0,,,,850000,170
2604,Enterprise,0,,,,850000,199
2605,Enterprise,0,,,,850000,219
2606,Enterprise,0,,,,850000,181
2607,Enterprise,0,,,,850000,190
2608,Enterprise,0,,,,850000,176
2609,Enterprise,0,,,,850000,183
2610,Enterprise,0,,,,850000,240
2611,Enterprise,0,,,,850000,171
2612,Enterprise,0,,,,850000,162
2613,Enterprise,0,,,,850000,207
2614,Enterprise,0,,,,850000,147
2615,Enterprise,0,,,,850000,154
2616,Enterprise,0,,,,850000,154
2617,Enterprise,0,,,,850000,165
2618,Enterprise,0,,,,850000,167
2619,Enterprise,0,,,,850000,196
2620,Enterprise,0,,,,850000,163
2621,Enterprise,0,,,,850000,197
2622,Enterprise,0,,,,850000,201
2623,Enterprise,0,,,,850000,153
2624,Enterprise,0,,,,850000,200
2625,Enterprise,0,,,,850000,203
2626,Enterprise,0,,,,850000,117
2627,Enterprise,0,,,,850000,183
2628,Enterprise,0,,,,850000,157
2629,Enterprise,0,,,,850000,215
2630,Enterprise,0,,,,850000,157
2631,Enterprise,0,,,,850000,131
2632,Enterprise,0,,,,850000,173
2633,Enterprise,0,,,,850000,145
2634,Enterprise,0,,,,850000,201
2635,Enterprise,0,,,,850000,148
2636,Enterprise,0,,,,850000,173
2637,Enterprise,0,,,,850000,223
2638,Enterprise,0,,,,850000,209
2639,Enterprise,0,,,,850000,189
2640,Enterprise,0,,,,850000,169
2641,Enterprise,0,,,,850000,186
2642,Enterprise,0,,,,850000,196
2643,Enterprise,0,,,,850000,142
2644,Enterprise,0,,,,850000,201
2645,Enterprise,0,,,,850000,138
2646,Enterprise,0,,,,850000,192
2647,Enterprise,0,,,,850000,138
2648,Enterprise,0,,,,850000,236
2649,Enterprise,0,,,,850000,198
2650,Enterprise,0,,,,850000,124
2651,Enterprise,0,,,,850000,173
2652,Enterprise,0,,,,850000,157
2653,Enterprise,0,,,,850000,153
2654,Enterprise,0,,,,850000,178
2655,Enterprise,0,,,,850000,144
2656,Enterprise,0,,,,850000,198
2657,Enterprise,0,,,,850000,196
2658,Enterprise,0,,,,850000,185
2659,Enterprise,0,,,,850000,173
2660,Enterprise,0,,,,850000,195
2661,Enterprise,0,,,,850000,199
2662,Enterprise,0,,,,850000,188
2663,Enterprise,0,,,,850000,132
2664,Enterprise,0,,,,850000,148
2665,Enterprise,0,,,,850000,165
2666,Enterprise,0,,,,850000,126
2667,Enterprise,0,,,,850000,181
2668,Enterprise,0,,,,850000,219
2669,Enterprise,0,,,,850000,214
2670,Enterprise,0,,,,850000,197
2671,Enterprise,0,,,,850000,197
2672,Enterprise,0,,,,850000,240
2673,Enterprise,0,,,,850000,201
2674,Enterprise,0,,,,850000,203
2675,Enterprise,0,,,,850000,127
2676,Enterprise,0,,,,850000,216
2677,Enterprise,0,,,,850000,186
2678,Enterprise,0,,,,850000,171
2679,Enterprise,0,,,,850000,163
2680,Enterprise,0,,,,850000,156
2681,Enterprise,0,,,,850000,214
2682,Enterprise,0,,,,850000,173
2683,Enterprise,0,,,,850000,157
2684,Enterprise,0,,,,850000,149
2685,Enterprise,0,,,,850000,179
2686,Enterprise,0,,,,850000,162
2687,Enterprise,0,,,,850000,155
2688,Enterprise,0,,,,850000,129
2689,Enterprise,0,,,,850000,204
2690,Enterprise,0,,,,850000,169
2691,Enterprise,0,,,,850000,139
2692,Enterprise,0,,,,850000,165
2693,Enterprise,0,,,,850000,191
2694,Enterprise,0,,,,850000,174
2695,Enterprise,0,,,,850000,180
2696,Enterprise,0,,,,850000,175
2697,Enterprise,0,,,,850000,133
2698,Enterprise,0,,,,850000,204
2699,Enterprise,0,,,,850000,119
2700,Enterprise,0,,,,850000,188
2701,Enterprise,0,,,,850000,193
2702,Enterprise,0,,,,850000,166
2703,Enterprise,0,,,,850000,185
2704,Enterprise,0,,,,850000,165
2705,Enterprise,0,,,,850000,185
2706,Enterprise,0,,,,850000,205
2707,Enterprise,0,,,,850000,148
2708,Enterprise,0,,,,850000,195
2709,Enterprise,0,,,,850000,228
2710,Enterprise,0,,,,850000,182
2711,Enterprise,0,,,,850000,157
2712,Enterprise,0,,,,850000,240
2713,Enterprise,0,,,,850000,176
2714,Enterprise,0,,,,850000,181
2715,Enterprise,0,,,,850000,182
2716,Enterprise,0,,,,850000,188
2717,Enterprise,0,,,,850000,163
2718,Enterprise,0,,,,850000,180
2719,Enterprise,0,,,,850000,204
2720,Enterprise,0,,,,850000,162
2721,Enterprise,0,,,,850000,160
2722,Enterprise,0,,,,850000,164
2723,Enterprise,0,,,,850000,138
2724,Enterprise,0,,,,850000,152
2725,Enterprise,0,,,,850000,150
2726,Enterprise,0,,,,850000,173
2727,Enterprise,0,,,,850000,200
2728,Enterprise,0,,,,850000,220
